Title,description,Link,Score,Story_author,Painting_author,Author,Day,Genre,Image_Source,isDone,tags
천하제일인,"걸렸다하면 영혼까지 탈탈 털어 
참교육 시켜주시는 화악골 심부름꾼, 소마.
가공할 마령성의 위협으로부터 화악골을 지켜야 하는데...

​지킬 수... 있을까??",https://comic.naver.com/webtoon/list?titleId=751207,9.82,권순규,신권이,,,무협&사극,https://image-comic.pstatic.net/webtoon/751207/thumbnail/thumbnail_IMAG21_051bb61f-1996-4082-871c-6f04ff279c11.jpg,TRUE,#무협/사극 #먼치킨 #완결무료 #완결무협/사극
늑대처럼 홀로,"조선 말기. 조선,청,러시아의 국경 연해주에 이주한 조선인 마을에, 아비지옥 같은 과거를 묻고 '무명'이라 불리며 살아가는 노인이 있다. 
마른 자작나무 껍질같은 그의 삶 속에 운명처럼 러시아 소녀 비료자가 들어온다. 그리고 다시 무간지옥이 찾아왔다! 
피바다 속에 저무는 마지막 황혼의 검! 자작나무 다리는 믿지마라!!!",https://comic.naver.com/webtoon/list?titleId=789478,9.93,이상훈,이현세,,화,무협&사극,https://image-comic.pstatic.net/webtoon/789478/thumbnail/thumbnail_IMAG21_7305513022303330866.jpg,FALSE,#무협/사극 #동양풍판타지 #판무
칼부림,"뜻을 품고 한을 품은 팔도의 자제들아 서슬퍼런 칼날 내보이라!
이괄의 난을 배경으로 펼쳐지는 함이의 복수와 성장",https://comic.naver.com/webtoon/list?titleId=602916,9.91,고일권,고일권,,수,무협&사극,https://image-comic.pstatic.net/webtoon/602916/thumbnail/thumbnail_IMAG21_43cf1d1e-d265-464d-83db-f92dbc3fcf43.jpg,FALSE,#무협/사극 #역사물 #판무
광마회귀휴재,"무공에 미친 광마 이자하.
그는 마교 교주의 천옥을 훔쳐 쫓기던 중 벼랑에서 떨어지게 된다.
모든 게 끝났다고 생각한 순간 눈을 떠보니, 사람들에게 무시당하던 점소이 시절로 돌아와 있는데...
게다가 억울한 누명으로 두들겨 맞고 객잔은 박살이 나 있는 상황. 
​점소이 시절로 회귀한 광마! 
사내는 다시 미치게 될 것인가? 아니면 사내의 적들이 미치게 될 것인가.",https://comic.naver.com/webtoon/list?titleId=776601,9.97,JP,이히,유진성,,무협&사극,https://image-comic.pstatic.net/webtoon/776601/thumbnail/thumbnail_IMAG21_7365135131254864183.jpg,TRUE,#무협/사극 #세계관 #사이다 #회귀 #판무 #소설원작
몽홀,"차갑고 척박한 땅 몽홀
그 곳에서 펼쳐지는 감동의 대서사시",https://comic.naver.com/webtoon/list?titleId=644112,9.9,장태산,장태산,,금,무협&사극,https://image-comic.pstatic.net/webtoon/644112/thumbnail/thumbnail_IMAG21_3618981192359294768.jpg,FALSE,#무협/사극 #역사물
망나니 소교주로 환생했다,"무림의 정쟁에 휘말려 독살당한 고금 제일의 기재, 양자각.
분명 죽은 줄로 알았으나 정신을 차리게 되고, 자신이 다른 사람의 몸에 들어와 있다는 것을 알게 된다.
알고 보니 자신이 있는 곳은 마교, 익힌 무공은 천마신공,
이 몸의 주인은 여색을 탐하고 악귀보다 더한 짓을 하는 망나니 소교주?
왜 하필이면 마교에다 이 사람인가!?",https://comic.naver.com/webtoon/list?titleId=773796,9.84,재무,전마두,대은호,토,무협&사극,https://image-comic.pstatic.net/webtoon/773796/thumbnail/thumbnail_IMAG21_c673f6f3-c15a-45f1-beb6-e975a84751d2.jpg,FALSE,#무협/사극 #레드아이스 스튜디오 #오컬트 #회귀 #소설원작
비흔,"잊혀진 나라 백제, 그리고 싸울아비.
패자의 역사 뒤로 전설이 되어 사라진 검은 이리 '흑랑' '비흔'이라는 이름으로 새로운 전설을 시작한다.",https://comic.naver.com/webtoon/list?titleId=72497,9.94,정재한,황영찬,,,무협&사극,https://image-comic.pstatic.net/webtoon/72497/thumbnail/thumbnail_IMAG21_3474581212867617334.jpg,TRUE,#무협/사극 #완결무료 #완결무협/사극
절대검감휴재,"단전이 부숴졌다는 이유로 집에서는 내놓은 자식 취급을 받던 소운휘는 혈교에 납치되어서도 삼류 첩자로 살아왔다.
어느 날, 전설로만 알려진 검선비록을 찾는데 이용당하다 죽은 운휘는 10년 전, 혈교에 납치되던 그 날로 돌아가게 되고 검의 목소리를 듣는 신비한 능력을 얻는다.",https://comic.naver.com/webtoon/list?titleId=796075,9.94,김두루미,티아이,한중월야,,무협&사극,https://image-comic.pstatic.net/webtoon/796075/thumbnail/thumbnail_IMAG21_93014d8b-6341-4d79-9329-a1533a03f25c.jpg,TRUE,#무협/사극 #환골탈태 #소설원작
사막에 핀 달,"사막의 전사 나디아. 신녀를 찾아 사막에 온 신관 이세리온은 나디아에게 신녀가 되어달라고 말한다. 
나디아는 부족을 지키기 위해 신녀가 되기로 결심하지만, 
야만인이라고 무시받는 상황에서 나디아는 과연 진짜 신녀가 될 수 있을까? 
신녀로 선택받은 나디아와 신관 이세리온의 이야기.",https://comic.naver.com/webtoon/list?titleId=769801,9.83,선지,선지,,월,무협&사극,https://image-comic.pstatic.net/webtoon/769801/thumbnail/thumbnail_IMAG21_7305454743905843000.jpg,FALSE,#무협/사극
천국의 신화,"한국만화의 신화, 이현세 화백의 귀환.",https://comic.naver.com/webtoon/list?titleId=658823,9.88,이현세,이현세,,,무협&사극,https://image-comic.pstatic.net/webtoon/658823/thumbnail/thumbnail_IMAG21_7363720987539694899.jpg,TRUE,#무협/사극 #역사물 #성인웹툰 #완결무료 #완결무협/사극
용비불패 완전판,"전설적 명작의 완벽한 부활!
무협의 최고봉을 다시 만나다!!",https://comic.naver.com/webtoon/list?titleId=723714,9.98,류기운,문정후,,,무협&사극,https://image-comic.pstatic.net/webtoon/723714/thumbnail/thumbnail_IMAG21_3618472083391527216.jpg,TRUE,#무협/사극 #완결무협/사극
천국의 신화 6부,"10년을 기다린 이현세 화백의 천국의 신화, 그 다음이야기.
새로운 대단원의 막이 오른다.",https://comic.naver.com/webtoon/list?titleId=670131,9.93,올댓스토리,이현세,,,무협&사극,https://image-comic.pstatic.net/webtoon/670131/thumbnail/thumbnail_IMAG21_7162521527357355574.jpg,TRUE,#무협/사극 #역사물 #완결무료 #완결무협/사극
신 고구려전기,"꿈속에 펼쳐진 세상,
그곳은 고구려 말기였고,
나는 연개소문의 아들 연남생이 되었다.

현실의 나는 김남생이니……",https://comic.naver.com/webtoon/list?titleId=801476,9.94,장작가,닼슼,풍아저씨,매일+,무협&사극,https://image-comic.pstatic.net/webtoon/801476/thumbnail/thumbnail_IMAG21_7540dc40-0e34-428d-aaf5-4c52bae2750e.jpg,FALSE,#무협/사극 #역사물 #소설원작
문아,"평범한 삶을 살려는 특별한 사람과 특별한 자신을 찾으려는 평범한 사람

신과 사람의 삶, 그리고 행복에 관한 이야기 - 고려남녀 인간갱생 정신의료 공상만화",https://comic.naver.com/webtoon/list?titleId=374973,9.95,팬마,팬마,,,무협&사극,https://image-comic.pstatic.net/webtoon/374973/thumbnail/thumbnail_IMAG21_4050205223819883832.jpg,TRUE,#무협/사극 #의학드라마 #완결무료 #완결무협/사극
태왕광개토,"고구려 19대 왕! 한반도 역사상 최대의 영토를 확장한 정복 군주.

고구려의 세력권을 넓히고 동북아시아 패자로서의 자주성을 드높인 광개토태왕의 이야기가 만화로 펼쳐진다.",https://comic.naver.com/webtoon/list?titleId=25050,9.78,청안랑,김인호,,,무협&사극,https://image-comic.pstatic.net/webtoon/25050/thumbnail/thumbnail_IMAG21_7148166131746353464.jpg,TRUE,#무협/사극 #완결무료 #완결무협/사극
마루한 - 구현동화전,"책을 읽는 것 만으로도 강해지는 마루한
그가 읽어가는 무협 동화 이야기",https://comic.naver.com/webtoon/list?titleId=624632,9.89,박성우,박성우,,,무협&사극,https://image-comic.pstatic.net/webtoon/624632/thumbnail/thumbnail_IMAG21_7365745159166963810.jpg,TRUE,#무협/사극 #먼치킨 #완결무협/사극
한 달 서른 날,"난세 속에 살고 있는 약초꾼 무이. 부족한 생계를 채우기 위해 좀도둑질을 하다 궁궐에 있는 쌀까지 손을 댄다.
그러나 그곳에서 마주친 '까치'에게 붙잡혀 나라를 함께 구하자는 어처구니없는 제안을 받게 되고, 
무이는 그렇게 한 달 서른 날 안에 멸망할 이 나라의 유일한 영웅으로 선택받게 된다.",https://comic.naver.com/webtoon/list?titleId=784834,9.67,꿀자몽,꿀자몽,,매일+,무협&사극,https://image-comic.pstatic.net/webtoon/784834/thumbnail/thumbnail_IMAG21_3631085891993416548.jpg,FALSE,#무협/사극
삵의 발톱,"중국의 위촉오시대, 삼국지연의만이 전부가 아니다. 
 
고구려인, 백제인의 시각에서 바라본 삼국지.가상 역사 드라마가 시작됩니다.",https://comic.naver.com/webtoon/list?titleId=96908,9.91,손영완,손영완,,,무협&사극,https://image-comic.pstatic.net/webtoon/96908/thumbnail/thumbnail_IMAG21_3702584937547248738.jpg,TRUE,#무협/사극 #완결무협/사극
"아이소포스 1, 2부","이솝우화의 이솝, 자신의 운명을 바꾼 한 사람의 이야기.",https://comic.naver.com/webtoon/list?titleId=570505,9.96,김양수,도가도,,,무협&사극,https://image-comic.pstatic.net/webtoon/570505/thumbnail/thumbnail_IMAG21_3618469000362931252.jpg,TRUE,#무협/사극 #완결무협/사극
아이소포스 3부,"이솝우화의 이솝, 자신의 운명을 바꾼 한 사람의 이야기.
아이소포스가 3부로 돌아왔다",https://comic.naver.com/webtoon/list?titleId=675474,9.95,김양수,도가도,,,무협&사극,https://image-comic.pstatic.net/webtoon/675474/thumbnail/thumbnail_IMAG21_3760842574096839476.jpg,TRUE,#무협/사극 #완결무협/사극
흐드러지다,"지배하는 자, 차지하려는 자 그리고 암살자.쥬신의 황궁을 둘러 싼 음모와 배신
그 뒤로 서서히 드러나는 숨겨진 이야기",https://comic.naver.com/webtoon/list?titleId=72499,9.92,연제원,연제원,,,무협&사극,https://image-comic.pstatic.net/webtoon/72499/thumbnail/thumbnail_IMAG21_3631082403610768737.jpg,TRUE,#무협/사극 #역사물 #완결무협/사극
혈투,"일제 강점기를 배경으로 펼쳐지는
복수와 음모의 대서사시!",https://comic.naver.com/webtoon/list?titleId=710752,9.49,신진우,박수영,,,무협&사극,https://image-comic.pstatic.net/webtoon/710752/thumbnail/thumbnail_IMAG21_7363492478834653540.jpg,TRUE,#무협/사극 #완결무협/사극
묵회,"떠돌이 점쟁이 모아의 이야기.
 
그녀가 만나는 사람들의 이야기. 그리고 우리의 이야기. 이 세상의 이야기",https://comic.naver.com/webtoon/list?titleId=63453,9.91,한나,한나,,,무협&사극,https://image-comic.pstatic.net/webtoon/63453/thumbnail/thumbnail_IMAG21_7018072108335194469.jpg,TRUE,#무협/사극 #완결무료 #완결무협/사극
봉이 김선달,"평양에서 훈장으로 소일하고 있던 봉이 김선달.
평안감사로 온 조덕영의 폭정에 신음하는 백성을 대표하여 세상에 나오다!",https://comic.naver.com/webtoon/list?titleId=759091,9.83,정하용,제피가루,,,무협&사극,https://image-comic.pstatic.net/webtoon/759091/thumbnail/thumbnail_IMAG21_7148955541567648353.jpg,TRUE,#무협/사극 #역사물 #완결무협/사극
칼과 방울,"본 콘텐츠는 한국 선비문화연구원의 브랜드 웹툰으로 유승진 작가가 전하는 칼과 방울입니다. 
과감한 실천과 깨어있는 선비정신의 의미로 칼과 방울을 차고 다녔던 남명 조식을 만나보세요!",https://comic.naver.com/webtoon/list?titleId=792596,9.81,유승진,유승진,,,무협&사극,https://image-comic.pstatic.net/webtoon/792596/thumbnail/thumbnail_IMAG21_4123383225390359908.jpg,TRUE,#무협/사극 #완결무료 #완결무협/사극
한섬세대,"조선후기의 평범한 관리지망생 한섬. 

만만치 않은 길이지만, 한섬이는 만만디. 과연 벼슬자리에 오를 수 있을까?",https://comic.naver.com/webtoon/list?titleId=400735,9.86,유승진,유승진,,,무협&사극,https://image-comic.pstatic.net/webtoon/400735/thumbnail/thumbnail_IMAG21_7219661874503301217.jpg,TRUE,#무협/사극 #역사물 #완결무료 #완결무협/사극
왕으로 살다,"살해당한 쌍둥이 오빠를 대신해 
왕의 자리에 오른 화현의 운명은?",https://comic.naver.com/webtoon/list?titleId=713294,9.94,네스티캣,네스티캣,,,무협&사극,https://image-comic.pstatic.net/webtoon/713294/thumbnail/thumbnail_IMAG21_4121411826764309045.jpg,TRUE,#무협/사극 #완결무협/사극
오성X한음,"영길리국에 셜록과 왓슨이 있다면 조선에는 이들이 있다!
조선판 수사추리극, 오성X한음
<한섬세대> 유승진 작가 신작!",https://comic.naver.com/webtoon/list?titleId=551648,9.95,유승진,유승진,,,무협&사극,https://image-comic.pstatic.net/webtoon/551648/thumbnail/thumbnail_IMAG21_7293359935628665392.jpg,TRUE,#무협/사극 #역사물 #완결무협/사극
행운소년소녀,"[ 운을 공유하는 쌍둥이 이야기 ]

내가 사랑하는 사람이 불행해져야 내가 행복해질 수 있다면...? 
쌍둥이, 비량과 비별의 수장이 되기 위한 행운 매치.",https://comic.naver.com/webtoon/list?titleId=789989,9.85,S위밍,S위밍,,,무협&사극,https://image-comic.pstatic.net/webtoon/789989/thumbnail/thumbnail_IMAG21_3832624195027951929.jpg,TRUE,#무협/사극 #완결무협/사극
김부장,"“제발 안경 쓴 아저씨는 건들지 말자…”
오직 자신의 딸 '민지'를 위해 특수요원직을 관두고 평범함을 선택한 가장 김부장.
그러던 어느 날 민지가 소리소문 없이 사라지고, 김부장은 자신을 감시하는 국가를 적으로 돌리면서까지 딸을 찾아나서기 시작하는데...
[외모지상주의], [싸움독학] 그리고 [인생존망]의 세계관을 잇는 공식 스핀오프 작품!",https://comic.naver.com/webtoon/list?titleId=783053,9.37,박태준 만화회사,정종택,,화,먼치킨,https://image-comic.pstatic.net/webtoon/783053/thumbnail/thumbnail_IMAG21_d7732f14-26da-4e35-8762-660cc87b53f1.jpg,FALSE,#액션 #사이다 #먼치킨 #다크히어로 #느와르
외모지상주의,"못생기고 뚱뚱하다고 괴롭힘을 당하며  루저 인생만 살아온 내가 잘생겨졌다는 이유로 인싸가 됐다.

어느 날 자고 일어났더니 갑자기 완벽한 외모와 몸을 지닌 사람이 되어 깨어난다면?",https://comic.naver.com/webtoon/list?titleId=641253,9.47,박태준,박태준,,금,먼치킨,https://image-comic.pstatic.net/webtoon/641253/thumbnail/thumbnail_IMAG21_01672165-03c8-44b1-ba0e-ef82c9cfcd10.jpg,FALSE,#드라마 #학원물 #먼치킨
전지적 독자 시점,"이건 내가 아는 그 전개다'
한순간에 세계가 멸망하고, 새로운 세상이 펼쳐졌다.
오직 나만이 완주했던 소설 세계에서 평범했던 독자의 새로운 삶이 시작된다.",https://comic.naver.com/webtoon/list?titleId=747269,9.94,UMI,슬리피-C,싱숑,수,먼치킨,https://image-comic.pstatic.net/webtoon/747269/thumbnail/thumbnail_IMAG21_aabd9952-ff45-47a2-a543-33f19a5c6708.jpg,FALSE,#판타지 #세계관 #레드아이스 스튜디오 #아포칼립스 #게임판타지 #헌터물 #이능력배틀물 #먼치킨 #구원서사 #소설원작
신의 탑,"자신의 모든 것이었던 소녀를 쫓아 탑에 들어온 소년
그리고 그런 소년을 시험하는 탑",https://comic.naver.com/webtoon/list?titleId=183559,9.89,SIU,SIU,,월,먼치킨,https://image-comic.pstatic.net/webtoon/183559/thumbnail/thumbnail_IMAG21_5f3fec31-5c95-4afe-a73f-3046288edb47.jpg,FALSE,#판타지 #세계관 #이능력배틀물 #소년왕도물 #먼치킨
나 혼자 만렙 뉴비,"게임 너튜버로 활동 중인 주인공 진혁은 유일하게 
[시련의 탑]의 엔딩을 봤지만, 게임의 인기가 하락하며 
더 이상 게임 너튜버로서의 삶도 유지하기 힘들어진다.

엔딩을 보았기에 이대로 게임을 마무리하려는 진혁. 
바로 그날, [시련의 탑]은 현실이 되었다.
게임의 모든 요소를 다 알고 있는 진혁은 
누구보다 빠르게 모든 것을 차지한다!

""진짜 고인물이 뭔지 보여주지.""",https://comic.naver.com/webtoon/list?titleId=773797,9.9,WAN.Z,스윙뱃,메슬로우,금,먼치킨,https://image-comic.pstatic.net/webtoon/773797/thumbnail/thumbnail_IMAG21_74f87a34-cf6d-4838-8a80-768bdb2f78a9.jpg,FALSE,#판타지 #고인물 #레드아이스 스튜디오 #사이다 #게임판타지 #헌터물 #먼치킨 #소설원작
내가 키운 S급들,"F급 헌터.
그것도 잘나가는 S급 동생 발목이나 잡는 쓸모없고 찌질한 F급 형.
개판된 인생 대충 살다가 결국 동생 목숨까지 잡아먹고 회귀한 내게 주어진 칭호,
'완벽한 양육자'.
그래, 이번에는 나대지 말고 얌전히 잘난놈들 뒷바라지나 해 주자.
라고 생각했는데, S급들이 좀 이상하다.",https://comic.naver.com/webtoon/list?titleId=784248,9.94,seri,비완,근서,화,먼치킨,https://image-comic.pstatic.net/webtoon/784248/thumbnail/thumbnail_IMAG21_20a8aca7-23d3-4bc0-9916-a31ebc884ca8.jpg,FALSE,#판타지 #회귀 #헌터물 #이능력배틀물 #소년왕도물 #먼치킨 #소설원작
장씨세가 호위무사,"‘당신이 부른 것이오. 나란 사람을... ’
은둔고수 광휘. 호위무사 되다.
웹소설 원작 웰메이드 무협 시대극!",https://comic.naver.com/webtoon/list?titleId=728750,9.93,김인호,조형근,,월,먼치킨,https://image-comic.pstatic.net/webtoon/728750/thumbnail/thumbnail_IMAG21_47c21251-b213-4882-bacc-15adce1acfc8.jpg,FALSE,#무협/사극 #사이다 #힘숨찐 #판무 #먼치킨 #소설원작
입학용병,"어린 시절 비행기 추락 사고의 유일한 생존자 유이진. 
살아남기 위해 용병으로 살아가던 유이진은 10년 후, 가족이 있는 고향으로 돌아왔다.",https://comic.naver.com/webtoon/list?titleId=758150,9.9,YC,락현,,일,먼치킨,https://image-comic.pstatic.net/webtoon/758150/thumbnail/thumbnail_IMAG21_4135492154714961716.jpg,FALSE,#액션 #밀리터리 #학원물 #먼치킨
사신소년,"수명을 대가로 죽은 자의 능력을 빌리는 소년! 
화려한 액션에서 부터 스포츠, 두뇌 플레이까지 한계는 없다!",https://comic.naver.com/webtoon/list?titleId=730656,9.92,류,류,,화,먼치킨,https://image-comic.pstatic.net/webtoon/730656/thumbnail/thumbnail_IMAG21_fc6d8dbf-eed2-43d0-af45-2edb3cc4244e.jpg,FALSE,#액션 #이능력배틀물 #소년왕도물 #먼치킨
신화급 귀속 아이템을 손에 넣었다,"D급 무투계 레이더로 마법계 레이더들의 고기방패나 하며 별 볼 일 없이 살던 재현. 
그러던 어느 날, 던전에서 우연히 ""오딘의 눈"" 이라는 최강의 귀속 아이템을 얻게 됐다.
신의 눈을 가진 자, 세계를 구할 신의 대적자의 운명을 개척하라!",https://comic.naver.com/webtoon/list?titleId=795297,9.9,정선율,헤스,,월,먼치킨,https://image-comic.pstatic.net/webtoon/795297/thumbnail/thumbnail_IMAG21_4134925888999731505.jpg,FALSE,#판타지 #아포칼립스 #사이다 #게임판타지 #회귀 #헌터물 #소년왕도물 #먼치킨 #구원서사 #소설원작
66666년 만에 환생한 흑마법사,"강대했던 흑마법사 디아블로 볼피르.
12신의 계략에 당해 억겁 속에 봉인되었지만,
그로부터 66666년이 흘러 다시금 이 땅에 강림한다!
""응애!""
웰턴 백작의 갓 태어난 장남으로.
딥다크 매직 판타지 시작!",https://comic.naver.com/webtoon/list?titleId=775141,9.94,팀 더 지크,파사,화봉,수,먼치킨,https://image-comic.pstatic.net/webtoon/775141/thumbnail/thumbnail_IMAG21_11d97e88-9ccf-4e7a-a10d-dde42725e3fa.jpg,FALSE,#판타지 #회귀 #먼치킨 #소설원작
투신전생기,"인류 최강자의 회귀 액션 판타지.
""역겨운 신들이 줬다고 해도 기회는 기회. 뒈지고 싶다는데 죽여 줘야지.""
인류 최후의 생존자 제피르.  마신과의 고독한 싸움은 패배로 끝났으나, 신들이 준 기회로 10년 전으로 돌아왔다. 
모든 것을 빼앗아갔던 마신과 인간을 구경거리 취급한 신들. 이번에는 내가 너희를 물어뜯겠다.",https://comic.naver.com/webtoon/list?titleId=774044,9.94,청담,청담,,일,먼치킨,https://image-comic.pstatic.net/webtoon/774044/thumbnail/thumbnail_IMAG21_81504afb-1a05-41b0-9650-0c9aa1d741d9.jpg,FALSE,#액션 #회귀 #이능력배틀물 #복수극 #먼치킨
천마육성,"마교의 태왕각주 ‘사마귀’의 명령으로 화산파 출목지역으로 파견나간 비객조.
‘설휘’는 화산파의 절대고수 ‘구종명’에게 죽임을 당할 위기에 처한다.
그 때 눈앞에 상태창이 나타나고 정찰임무를 받기 직전으로 회귀하게 된다.
설휘는 자신이 전생에서 죽임을 당했던 똑같은 임무를 받게 되자 주변의 환경을 조금이라도 바꾸어 살아남고자 발버둥친다.
고비마다 눈앞에 나타나는 선택창, 미래를 알 수 없는 지문들. 삶과 죽음이 공존하는 세상 안에서 최선의 방법을 찾아 나선다.",https://comic.naver.com/webtoon/list?titleId=776255,9.9,광휘,조형근,,목,먼치킨,https://image-comic.pstatic.net/webtoon/776255/thumbnail/thumbnail_IMAG21_4121980471072928565.jpg,FALSE,#무협/사극 #게임판타지 #회귀 #먼치킨 #소설원작
나 혼자 네크로맨서,"곧 세상이 멸망한다.
전설 속에나 나올 법한 몬스터들이 각지에 출현한다.
그리고 사람들을 잡아먹고, 길거리를 점령하며, 빌딩과 지하철에 던전을 만들기 시작한다.

멸망한 세계에서 살아남기 위해 단 한 가지 직업을 고를 수 있다.
당신은 무슨 직업을 고르겠는가?
""네크로맨서""

나에게는 멸망이 무대이고, 죽음이 자산이 된다.",https://comic.naver.com/webtoon/list?titleId=780170,9.93,김경열,김동준,지점장,목,먼치킨,https://image-comic.pstatic.net/webtoon/780170/thumbnail/thumbnail_IMAG21_c8b82359-da45-480c-95fd-aa9ae794d6be.jpg,FALSE,#판타지 #아포칼립스 #이능력배틀물 #먼치킨 #소설원작
회귀한 천재 헌터의 슬기로운 청소생활,"세계 최초 SSS랭크 천재 헌터 김준우. 어느 날 습격을 당해 죽게 되고, 10년 전으로 회귀한다.​
스킬은 모두 봉인됐고, 해제를 위해서는 극한 직업인 던전 청소부로 일을 해야 하는데?!
​하지만 이 청소부, 남다르다! 현직 헌터보다 더 강한 전직 헌터의 망나니식 청소가 시작된다!
원작 제공 : 영상출판미디어",https://comic.naver.com/webtoon/list?titleId=796827,9.75,고일고일,달비트,,목,먼치킨,https://image-comic.pstatic.net/webtoon/796827/thumbnail/thumbnail_IMAG21_3990814210026202423.jpg,FALSE,#판타지 #사이다 #회귀 #헌터물 #먼치킨 #소설원작
은탄,"흡혈귀와 요괴, 무당이 창궐한 혼란의 조선, 자신을 암흑어사라 칭하는 박문수가 타락한 관아를 파괴하고 다닌다. 다급해진 조정에서는 흡혈귀 왕의 부활을 노리는 암흑어사 박문수를 토벌하라 명하기 위해 갓 무과에 급제한 무관 안손에게 도술과 무술에 능한 도적 홍킬동을 찾아오라 태백산으로 파견한다. <하이브>의 김규삼 작가가 선사하는 요괴 퇴마 개그 판타지 시대극!",https://comic.naver.com/webtoon/list?titleId=787500,9.96,김규삼,김규삼,,토,먼치킨,https://image-comic.pstatic.net/webtoon/787500/thumbnail/thumbnail_IMAG21_7090184484697487202.jpg,FALSE,#판타지 #오컬트 #동양풍판타지 #먼치킨 #다크히어로
낙향문사전,"온갖 비리가 가득한 과거 시험에 낙방해 좌절한 주인공 손빈. 
자신의 신세를 한탄하는 손빈 앞에 나타난 사자혁은 그에게 자신의 일대기를 기록할 것을 청한다. 
이후 둘은 함께 천하를 주유하게 되는데, 
과연 그의 붓이 써 내려가는 무림 일대기는 어떠한 기록을 남기게 되고, 
무림 세계에 발을 들이게 된 손빈의 운명은 어찌 흘러갈는지……",https://comic.naver.com/webtoon/list?titleId=746534,9.75,바킹독,고기산적,언라이팅,금,먼치킨,https://image-comic.pstatic.net/webtoon/746534/thumbnail/thumbnail_IMAG21_3904681570744218160.jpg,FALSE,#무협/사극 #레드아이스 스튜디오 #먼치킨 #소설원작
튜토리얼 탑의 고인물,"전 세계에 몬스터와 함께 등장한 의문의 탑들.
이 탑들은 사람들을 선별하고, 선별 저들은 100층까지 클리어를 해야 다시 세상으로 나갈 수 있다.

이에 주인공 김현우는 다른 선별된 사람들과 함께 100층까지 공략하지만 알 수 없는 이유로 나가지 못하고 다시 1층으로 돌아와버린다.
그 후 김현우는 탑을 나가기 위해 수없이 100층을 반복하여 깨고… 
그런 생활을 12년 동안이나 반복하던 어느 날, 갑자기 루프가 풀려 세상 밖으로 나갈 수 있게 된다.",https://comic.naver.com/webtoon/list?titleId=738694,9.79,토프,방구석김씨,,수,먼치킨,https://image-comic.pstatic.net/webtoon/738694/thumbnail/thumbnail_IMAG21_7366031057188643120.jpg,FALSE,#액션 #고인물 #아포칼립스 #사이다 #게임판타지 #헌터물 #먼치킨 #소설원작
나 혼자 특성빨로 무한 성장,"평생 헌터가 되지 못할 줄 알았다.
기회 같은 것은 찾아오지 않을 거라 여겼다.
하지만 아니었다.

「‘시련의 탑’이 지구 차원의 모든 적합자를 선별해냈습니다.」

「난이도를 선택해주십시오.」

「선택하는 난이도에 따라서 보상도 커집니다.」

이제 내게도 기회가 주어졌다.
그것도 아주 특별한.",https://comic.naver.com/webtoon/list?titleId=803909,9.01,샤이아탄,2사랑,선운(鮮雲),일,먼치킨,https://image-comic.pstatic.net/webtoon/803909/thumbnail/thumbnail_IMAG21_764d377c-fe45-40f9-8775-0f6ff92ad421.jpg,FALSE,#액션 #레드아이스 스튜디오 #헌터물 #먼치킨 #소설원작
서울역 드루이드,"이세계로 사라진 뒤 천 년 만에 지구로 귀환한, 박수호. 
그 사이 세상은 몬스터의 등장으로 철저한 약육강식의 세상으로 변해 있었다. 
천 년 동안 처절한 생존경쟁으로 살아남은 동물의 왕 드루이드, 세계 정복에 나서다.

이제부터 이 구역의 지배자는 나다.",https://comic.naver.com/webtoon/list?titleId=773476,9.76,문성호,활성곰,진설우,금,먼치킨,https://image-comic.pstatic.net/webtoon/773476/thumbnail/thumbnail_IMAG21_7293972368624870449.jpg,FALSE,#판타지 #헌터물 #먼치킨 #소설원작
만렙돌파,"알 수 없는 오류로 3000년간 각성 테스트에 갇힌 김기봉.
그 사이 현실에선 10년이 흘렀고, 온 세상은 몬스터와 던전으로 가득차게 되었다. 
만렙으로 귀환한 김기봉의 모든 것을 원래대로 돌려놓기 위한 싸움이 시작된다!",https://comic.naver.com/webtoon/list?titleId=759940,9.48,성불예정,미노,,월,먼치킨,https://image-comic.pstatic.net/webtoon/759940/thumbnail/thumbnail_IMAG21_3976787538998813497.jpg,FALSE,#판타지 #고인물 #게임판타지 #먼치킨
화산귀환휴재,"대 화산파 13대 제자.천하삼대검수 매화검존 청명. 
천하를 혼란에 빠뜨린 고금제일마 천마의 목을 치고 십만대산의 정상에서 영면.
백 년의 시간을 뛰어넘어 아이의 몸으로 다시 살아나다.
......뭐? 화산이 망해? 이게 뭔 개소리야!?",https://comic.naver.com/webtoon/list?titleId=769209,9.92,LICO,비가,,,먼치킨,https://image-comic.pstatic.net/webtoon/769209/thumbnail/thumbnail_IMAG21_175c6cad-d8f6-4411-98d8-3338b52c9000.jpg,TRUE,#무협/사극 #세계관 #동양풍판타지 #회귀 #힘숨찐 #이세계 #먼치킨 #소설원작
사상최강,"‘천하 십대 고수’라고 불리는 자들. 인간의 한계를 뛰어넘은 그들은 서로를 견제하며 힘의 균형과 세상의 질서를 유지해왔다.
바로 ‘백도현’ 그가 나타나기 전까지는! 내공만으로 사상최강의 힘을 가진 남자 백도현의 시원한 한 방!",https://comic.naver.com/webtoon/list?titleId=748536,9.91,이단아,황규영,,수,먼치킨,https://image-comic.pstatic.net/webtoon/748536/thumbnail/thumbnail_IMAG21_f5ccf206-ed7d-42ae-9452-c11cb188474b.jpg,FALSE,#무협/사극 #먼치킨 #소설원작
